client_id,company_name,industry,country_id
CLI000566,Khan PLC,Manufacturing,BR
CLI000567,"Gonzalez, Barajas and Wilson",Consulting,IN
CLI000568,Diaz LLC,Finance,CA
CLI000569,Richardson-Wagner,Consulting,AU
CLI000570,Knox-Gray,Manufacturing,JP
CLI000571,"Torres, Landry and Meyer",Finance,AU
CLI000572,"Barnes, Willis and Jimenez",Manufacturing,FR
CLI000573,Solomon-Moore,Finance,JP
CLI000574,Perry-Thompson,Consulting,UK
CLI000575,Williams-Nguyen,Consulting,CA
CLI000576,Vega-Walters,Finance,BR
CLI000577,Avery-Grimes,Consulting,ZA
CLI000578,Rodriguez-Patterson,Finance,AU
CLI000579,"Hartman, Hays and Barnett",Healthcare,FR
CLI000580,Brooks and Sons,Retail,BR
CLI000581,Hill Group,Consulting,FR
CLI000582,"Beard, Boyd and Ray",Manufacturing,CA
CLI000583,Gaines Group,Manufacturing,FR
CLI000584,Martin Group,Finance,AU
CLI000585,"Tran, Gutierrez and Perez",Manufacturing,CA
CLI000586,"Jimenez, Ellis and Allen",Healthcare,UK
CLI000587,Chang Inc,Retail,UK
CLI000588,Foster-Hill,Retail,JP
CLI000589,Jones and Sons,Technology,US
CLI000590,"Gonzalez, Keller and Wallace",Healthcare,BR
CLI000591,Spence-Petersen,Retail,FR
CLI000592,Baker-White,Manufacturing,JP
CLI000593,"Sanchez, Melton and Dennis",Manufacturing,CA
CLI000594,Brandt Ltd,Retail,ZA
CLI000595,"Harrison, Haley and Lang",Healthcare,BR
CLI000596,"Pennington, Nelson and Owens",Retail,US
CLI000597,"Blevins, Lang and Franco",Manufacturing,FR
CLI000598,Stokes Ltd,Retail,UK
CLI000599,"Nunez, Anderson and Love",Retail,DE
CLI000600,Pope-Wise,Technology,AU
CLI000601,Douglas PLC,Finance,IN
CLI000602,Thompson-Morrow,Healthcare,UK
CLI000603,Martinez-Thomas,Technology,US
CLI000604,Bowers LLC,Healthcare,UK
CLI000605,"Welch, Montes and Roth",Manufacturing,UK
CLI000606,Watkins PLC,Healthcare,JP
CLI000607,"Green, Nielsen and Torres",Technology,IN
CLI000608,"Hayes, Hicks and Washington",Finance,DE
CLI000609,Middleton-Carroll,Consulting,US
CLI000610,Silva LLC,Technology,ZA
CLI000611,Harrington-Weber,Technology,US
CLI000612,Gross Inc,Manufacturing,AU
CLI000613,Riley-Leonard,Healthcare,CA
CLI000614,Good-White,Finance,DE
CLI000615,"Richards, Holloway and Holden",Finance,BR
CLI000616,"Griffin, Ortiz and Harris",Manufacturing,ZA
CLI000617,Torres-Graham,Healthcare,ZA
CLI000618,Vargas-Sanchez,Healthcare,JP
CLI000619,Farley and Sons,Finance,BR
CLI000620,Fry-Gonzales,Manufacturing,US
CLI000621,"Allen, Rivera and Johnson",Healthcare,ZA
CLI000622,Martinez-Porter,Finance,BR
CLI000623,"Perez, Smith and Perez",Finance,DE
CLI000624,Roth LLC,Manufacturing,JP
CLI000625,King-Miller,Finance,US
CLI000626,"Sanchez, Prince and Martinez",Manufacturing,UK
CLI000627,"Scott, White and Burton",Healthcare,ZA
CLI000628,Maynard and Sons,Technology,FR
CLI000629,Hunter Inc,Finance,UK
CLI000630,Carter and Sons,Finance,DE
CLI000631,Anderson-Zuniga,Retail,BR
CLI000632,"Sherman, Logan and Phillips",Finance,ZA
CLI000633,Richardson PLC,Finance,IN
CLI000634,"Kelley, Nelson and Cruz",Technology,CA
CLI000635,Simmons and Sons,Finance,US
CLI000636,Wright-Johnson,Retail,CA
CLI000637,French Group,Manufacturing,ZA
CLI000638,Martin-Gilbert,Retail,DE
CLI000639,"Garcia, Johnson and Haynes",Finance,BR
CLI000640,Martinez and Sons,Technology,UK
CLI000641,"Bell, Stephens and Waters",Consulting,DE
CLI000642,"Grant, Sims and Christian",Retail,FR
CLI000643,Hanson-Madden,Consulting,IN
CLI000644,Spencer-Ramirez,Manufacturing,DE
CLI000645,Ryan-Blake,Technology,DE
CLI000646,Hubbard-Odom,Healthcare,JP
CLI000647,"Edwards, Villanueva and White",Consulting,BR
CLI000648,Rodriguez-Rodriguez,Retail,FR
CLI000649,Wright LLC,Healthcare,JP
CLI000650,Ruiz-Hahn,Technology,AU
CLI000651,Lucas-Smith,Manufacturing,FR
CLI000652,"Gray, Carter and Andrews",Retail,ZA
CLI000653,Mason Inc,Manufacturing,FR
CLI000654,"Taylor, West and Ramirez",Healthcare,BR
CLI000655,"Bishop, Miller and Baker",Consulting,IN
CLI000656,Frye-Travis,Manufacturing,UK
CLI000657,Miller Ltd,Finance,DE
CLI000658,Walker Ltd,Finance,DE
CLI000659,Thomas-Figueroa,Healthcare,BR
CLI000660,Jones-Chapman,Retail,AU
CLI000661,Montgomery PLC,Finance,CA
CLI000662,"Wilkins, Carlson and Johnson",Finance,CA
CLI000663,"Kane, Williams and Brown",Manufacturing,DE
CLI000664,Raymond PLC,Technology,FR
CLI000665,Bautista-Olsen,Finance,ZA
CLI000666,Brown-Collins,Retail,UK
CLI000667,"Levine, Fisher and Mercer",Retail,US
CLI000668,Smith LLC,Healthcare,ZA
CLI000669,Kline Ltd,Retail,AU
CLI000670,Fernandez PLC,Retail,US
CLI000671,Johnson-Murray,Consulting,DE
CLI000672,Larson-Howard,Retail,FR
CLI000673,"Green, Kelley and Johnston",Retail,UK
CLI000674,"Dudley, Keller and Reyes",Healthcare,CA
CLI000675,Carter-Gonzalez,Healthcare,BR
CLI000676,Baker-Rivera,Healthcare,AU
CLI000677,Boyd and Sons,Finance,FR
CLI000678,"Ramirez, Burns and Noble",Finance,IN
CLI000679,Clark LLC,Consulting,ZA
CLI000680,"Nguyen, Moore and Carter",Manufacturing,JP
CLI000681,Hernandez and Sons,Finance,JP
CLI000682,"Harper, Williamson and Holmes",Retail,US
CLI000683,"Wright, Harris and Watson",Technology,AU
CLI000684,Singh-Henry,Technology,BR
CLI000685,Gaines-Hendricks,Technology,IN
CLI000686,Buchanan Group,Consulting,ZA
CLI000687,Terry Group,Technology,JP
CLI000688,Murray-Strong,Technology,CA
CLI000689,Jordan Ltd,Healthcare,JP
CLI000690,Odonnell PLC,Finance,FR
CLI000691,Mcbride Ltd,Finance,CA
CLI000692,"Cole, Nelson and Zamora",Healthcare,DE
CLI000693,Nelson-Fleming,Finance,IN
CLI000694,Jimenez-Johnson,Healthcare,DE
CLI000695,Brown PLC,Manufacturing,IN
CLI000696,"Atkinson, Cervantes and Edwards",Finance,UK
CLI000697,Miranda-Byrd,Manufacturing,UK
CLI000698,Ramirez and Sons,Manufacturing,US
CLI000699,Hale Ltd,Healthcare,IN
CLI000700,"Smith, Mora and Summers",Retail,JP
CLI000701,Cooper Inc,Finance,DE
CLI000702,"Butler, Garcia and Ramirez",Technology,BR
CLI000703,"Phillips, Jennings and Nelson",Manufacturing,BR
CLI000704,Williams and Sons,Technology,UK
CLI000705,Graves LLC,Healthcare,UK
CLI000706,"Norman, Larson and Francis",Manufacturing,IN
CLI000707,Blair Inc,Retail,UK
CLI000708,Fitzgerald-Smith,Healthcare,JP
CLI000709,"Phelps, Rhodes and Howard",Finance,IN
CLI000710,Perez-Armstrong,Finance,JP
CLI000711,Williams-Johnson,Technology,BR
CLI000712,Simmons and Sons,Finance,AU
CLI000713,"Becker, Thornton and Patel",Manufacturing,CA
CLI000714,Brennan-Brock,Manufacturing,US
CLI000715,Hubbard-Hart,Technology,JP
CLI000716,Carter Group,Finance,DE
CLI000717,"Smith, Craig and Curry",Technology,IN
CLI000718,"Flores, Silva and Davis",Finance,FR
CLI000719,"Anderson, Weber and Cross",Finance,IN
CLI000720,Hunt-Meyer,Healthcare,ZA
CLI000721,Patel Inc,Healthcare,ZA
CLI000722,Burnett Inc,Finance,FR
CLI000723,Bautista Inc,Finance,FR
CLI000724,Reed-Tucker,Consulting,UK
CLI000725,"Castro, Simmons and Smith",Finance,BR
CLI000726,Thomas PLC,Technology,ZA
CLI000727,Harris-Johnson,Retail,UK
CLI000728,"Stone, Foster and Tucker",Technology,IN
CLI000729,Fisher-Pierce,Retail,CA
CLI000730,Wyatt-Wilkerson,Retail,JP
CLI000731,Herrera-Evans,Manufacturing,DE
CLI000732,"Wolfe, White and Butler",Consulting,JP
CLI000733,Lambert and Sons,Manufacturing,DE
CLI000734,Cooper-Li,Consulting,FR
CLI000735,Ball-Hutchinson,Healthcare,JP
CLI000736,Williams-Miller,Manufacturing,ZA
CLI000737,Lee-Aguirre,Healthcare,DE
CLI000738,Rodriguez-Harrison,Retail,JP
CLI000739,Nielsen-Gilbert,Manufacturing,IN
CLI000740,Craig Inc,Finance,FR
CLI000741,"Baldwin, Johnson and Villegas",Finance,US
CLI000742,"Cortez, Anderson and Stevenson",Manufacturing,UK
CLI000743,"Buchanan, Valenzuela and Pearson",Healthcare,AU
CLI000744,"Johnson, Walker and Johnson",Manufacturing,UK
CLI000745,Morris PLC,Retail,DE
CLI000746,Montgomery LLC,Healthcare,DE
CLI000747,"Middleton, Lewis and Stephens",Technology,AU
CLI000748,"Robinson, Jones and Carlson",Retail,AU
CLI000749,Durham Ltd,Technology,BR
CLI000750,Erickson LLC,Retail,BR
CLI000751,Lopez Ltd,Retail,IN
CLI000752,Fox-Webb,Consulting,ZA
CLI000753,Cobb LLC,Consulting,IN
CLI000754,"Yang, Vazquez and Perkins",Retail,CA
CLI000755,Miller-Robinson,Finance,BR
CLI000756,Moore Ltd,Finance,US
CLI000757,Knight-Collins,Healthcare,FR
CLI000758,Vance-Richardson,Retail,FR
CLI000759,Wilson PLC,Consulting,FR
CLI000760,Woods-Hawkins,Healthcare,FR
CLI000761,"Decker, Nguyen and Day",Retail,BR
CLI000762,Mathis Inc,Retail,IN
CLI000763,Mcdaniel LLC,Finance,US
CLI000764,Johnson-Phillips,Consulting,IN
CLI000765,Nguyen-Webster,Healthcare,UK
CLI000766,Jacobs PLC,Technology,AU
CLI000767,"Caldwell, Andrade and Maldonado",Retail,AU
CLI000768,"Long, Baker and Allen",Consulting,DE
CLI000769,Porter Group,Technology,DE
CLI000770,"Sandoval, Gray and Francis",Healthcare,ZA
CLI000771,"Torres, Wright and Mullen",Manufacturing,AU
CLI000772,Kelley Ltd,Retail,JP
CLI000773,Miller PLC,Retail,US
CLI000774,Bishop PLC,Healthcare,UK
CLI000775,Keller Group,Finance,AU
CLI000776,Ortega and Sons,Manufacturing,CA
CLI000777,Moore and Sons,Technology,IN
CLI000778,Stanley-Farmer,Finance,UK
CLI000779,Gates Group,Healthcare,JP
CLI000780,Simmons and Sons,Technology,US
CLI000781,Hernandez PLC,Finance,JP
CLI000782,Duncan-Dunn,Healthcare,JP
CLI000783,"Obrien, Blake and Stein",Retail,US
CLI000784,Pena-Smith,Healthcare,DE
CLI000785,"Medina, Lowery and Washington",Retail,ZA
CLI000786,"Doyle, Strickland and Porter",Manufacturing,AU
CLI000787,"Green, Shepherd and Mccoy",Healthcare,AU
CLI000788,Green and Sons,Technology,AU
CLI000789,"Harris, Smith and Henry",Manufacturing,JP
CLI000790,Booth-Gilmore,Retail,UK
CLI000791,Salazar and Sons,Retail,FR
CLI000792,Kaiser-Humphrey,Technology,JP
CLI000793,"Fitzgerald, Newton and Tucker",Consulting,JP
CLI000794,Delgado-Nichols,Manufacturing,ZA
CLI000795,Bell-Young,Finance,UK
CLI000796,"Salazar, Barnes and Rodriguez",Healthcare,DE
CLI000797,Martin-Wilson,Consulting,FR
CLI000798,"Pierce, Keller and Green",Finance,CA
CLI000799,Green-Hale,Finance,IN
CLI000800,Coleman Ltd,Manufacturing,UK
CLI000801,Kennedy Ltd,Healthcare,DE
CLI000802,"Logan, Harrison and Mccormick",Finance,DE
CLI000803,Kirby-Peterson,Technology,US
CLI000804,Taylor PLC,Technology,CA
CLI000805,Higgins LLC,Finance,IN
CLI000806,Morris LLC,Manufacturing,DE
CLI000807,Ray Inc,Retail,BR
CLI000808,Richards PLC,Retail,IN
CLI000809,Pearson Ltd,Manufacturing,JP
CLI000810,"Golden, Reese and Jones",Finance,CA
CLI000811,Fletcher Ltd,Technology,US
CLI000812,Brady Inc,Technology,IN
CLI000813,Scott-Lara,Consulting,CA
CLI000814,Martinez-Parsons,Technology,FR
CLI000815,"Kaiser, Andrews and Austin",Retail,BR
CLI000816,Freeman-Cooper,Consulting,IN
CLI000817,"Clark, Lee and Brown",Technology,FR
CLI000818,Watkins-Mcguire,Consulting,UK
CLI000819,"Reed, Harrington and Sims",Healthcare,FR
CLI000820,Mendoza PLC,Consulting,ZA
CLI000821,"Smith, Diaz and Harvey",Retail,AU
CLI000822,Ritter-Mack,Manufacturing,CA
CLI000823,Trevino PLC,Manufacturing,JP
CLI000824,"Edwards, Franklin and Rodriguez",Consulting,AU
CLI000825,Reynolds LLC,Manufacturing,AU
CLI000826,"Moore, Sullivan and Mitchell",Consulting,IN
CLI000827,Franco-Clark,Manufacturing,ZA
CLI000828,"Martin, Stevenson and Cobb",Manufacturing,CA
CLI000829,Tucker Group,Finance,BR
CLI000830,Mitchell Group,Retail,US
CLI000831,Reed-Byrd,Healthcare,FR
CLI000832,"Howell, Martinez and Pollard",Manufacturing,AU
CLI000833,Mckee-Lozano,Retail,CA
CLI000834,Ross-Cruz,Technology,DE
CLI000835,"Bell, Daniels and Orozco",Healthcare,ZA
CLI000836,Mitchell Ltd,Technology,CA
CLI000837,Shelton PLC,Manufacturing,IN
CLI000838,Adkins LLC,Finance,BR
CLI000839,Alexander and Sons,Retail,BR
CLI000840,Morrison PLC,Technology,IN
CLI000841,Martin and Sons,Manufacturing,JP
CLI000842,"Munoz, Martinez and Thomas",Retail,AU
CLI000843,"Vega, Griffin and Horne",Retail,DE
CLI000844,"Hampton, Obrien and Anderson",Healthcare,ZA
CLI000845,Shepard and Sons,Technology,CA
CLI000846,"Rodriguez, Williams and Page",Finance,BR
CLI000847,Scott-Johnson,Retail,ZA
CLI000848,Bennett Group,Healthcare,UK
CLI000849,Wall PLC,Retail,US
CLI000850,Fernandez-Tanner,Retail,DE
CLI000851,Boyd LLC,Retail,IN
CLI000852,"Smith, Wong and Morris",Technology,FR
CLI000853,"Smith, Smith and Hughes",Healthcare,AU
CLI000854,Perry PLC,Healthcare,UK
CLI000855,"Sanchez, Boyd and Johnson",Retail,BR
CLI000856,"Noble, Allen and Brennan",Retail,FR
CLI000857,"Macdonald, Russell and Fletcher",Finance,ZA
CLI000858,"Brown, Anderson and Ford",Retail,DE
CLI000859,Smith-Brown,Healthcare,BR
CLI000860,"Ruiz, Nguyen and Fuller",Manufacturing,BR
CLI000861,Lozano-Skinner,Healthcare,IN
CLI000862,Wiggins and Sons,Manufacturing,IN
CLI000863,Campbell and Sons,Manufacturing,AU
CLI000864,Gibson-Kelley,Technology,DE
CLI000865,Reyes-Miller,Technology,UK
CLI000866,Cooper Group,Consulting,UK
CLI000867,Stevenson Ltd,Finance,US
CLI000868,Lewis-Rogers,Retail,JP
CLI000869,Wood PLC,Technology,FR
CLI000870,"Little, Dixon and Flynn",Technology,IN
CLI000871,Warren Inc,Retail,US
CLI000872,Lopez-Clayton,Technology,IN
CLI000873,"Campbell, Walsh and Mitchell",Healthcare,IN
CLI000874,Simon-Dunn,Consulting,AU
CLI000875,"Winters, Cobb and Ramirez",Consulting,AU
CLI000876,"Simpson, Mcgrath and Gibson",Technology,ZA
CLI000877,"Wright, Sullivan and Carroll",Finance,US
CLI000878,"Gomez, Craig and Hawkins",Healthcare,CA
CLI000879,Delgado and Sons,Technology,UK
CLI000880,Lopez Ltd,Technology,ZA
CLI000881,Carter-Alvarado,Manufacturing,US
CLI000882,Taylor Group,Finance,US
CLI000883,Wolfe-Hicks,Retail,IN
CLI000884,Klein and Sons,Technology,FR
CLI000885,Rodriguez-Carter,Manufacturing,CA
CLI000886,"Harris, Higgins and Valdez",Manufacturing,CA
CLI000887,Baker PLC,Technology,JP
CLI000888,"Hull, Torres and Gilbert",Healthcare,ZA
CLI000889,Martin-Chang,Technology,IN
CLI000890,Wallace-Gonzalez,Manufacturing,FR
CLI000891,Wilson Group,Finance,CA
CLI000892,Wood-Pitts,Technology,JP
CLI000893,Sandoval-Meyer,Manufacturing,FR
CLI000894,Kramer LLC,Consulting,BR
CLI000895,Hughes-Lewis,Technology,CA
CLI000896,Johnson and Sons,Healthcare,DE
CLI000897,"Harrison, Williams and Miller",Consulting,IN
CLI000898,"Wilson, Bell and Horne",Retail,FR
CLI000899,"Reed, Williams and Ford",Manufacturing,AU
CLI000900,Sanchez Inc,Healthcare,CA
CLI000901,Lewis Group,Retail,DE
CLI000902,Johnson LLC,Healthcare,BR
CLI000903,Martinez Group,Finance,AU
CLI000904,"Williams, Bullock and Jones",Retail,BR
CLI000905,"Griffin, Ryan and Rodriguez",Consulting,IN
CLI000906,"Dixon, Pham and Martin",Technology,IN
CLI000907,Henry LLC,Technology,UK
CLI000908,"Porter, Solomon and Roman",Technology,ZA
CLI000909,Nelson PLC,Technology,IN
CLI000910,Wallace-Johnson,Finance,FR
CLI000911,Mack Inc,Consulting,IN
CLI000912,Harrell-Johnson,Healthcare,UK
CLI000913,Wright LLC,Consulting,AU
CLI000914,"Peterson, George and Perry",Manufacturing,AU
CLI000915,"Davis, Lloyd and Bell",Consulting,BR
CLI000916,"Brooks, Smith and Valdez",Retail,FR
CLI000917,Glass-Brown,Technology,DE
CLI000918,Thomas-Wells,Consulting,JP
CLI000919,Miller LLC,Healthcare,ZA
CLI000920,"Payne, Gamble and Webb",Retail,BR
CLI000921,Murphy Ltd,Healthcare,US
CLI000922,Marshall Inc,Retail,IN
CLI000923,Taylor-Gonzalez,Healthcare,BR
CLI000924,Henry PLC,Technology,UK
CLI000925,Roman-Miller,Healthcare,US
CLI000926,White-Delacruz,Finance,DE
CLI000927,"Green, Myers and Briggs",Retail,FR
CLI000928,"Gray, Vance and Smith",Consulting,DE
CLI000929,"Allen, Johnson and Thomas",Retail,AU
CLI000930,Hardy Ltd,Healthcare,IN
CLI000931,Wagner Inc,Consulting,DE
CLI000932,"Oconnor, Jones and Glover",Manufacturing,AU
CLI000933,"Mullins, Bird and Ross",Technology,IN
CLI000934,Smith-Baker,Healthcare,IN
CLI000935,Jackson-Foster,Technology,DE
CLI000936,Copeland Inc,Healthcare,FR
CLI000937,Smith-Walker,Technology,IN
CLI000938,Brewer Ltd,Finance,IN
CLI000939,Guzman Inc,Manufacturing,JP
CLI000940,Kim Inc,Healthcare,FR
CLI000941,"Leach, Brown and Keller",Consulting,BR
CLI000942,Thompson-Rivera,Retail,IN
CLI000943,French and Sons,Technology,US
CLI000944,"Carr, Edwards and Garcia",Consulting,AU
CLI000945,Lewis-Ward,Manufacturing,AU
CLI000946,Miller-Williams,Healthcare,AU
CLI000947,Brady Ltd,Technology,US
CLI000948,"Lester, Mitchell and Miles",Manufacturing,FR
CLI000949,"Clark, Cameron and Wood",Finance,BR
CLI000950,Mcgrath-Jones,Healthcare,IN
CLI000951,Oconnor-Mitchell,Healthcare,JP
CLI000952,Sanchez-Lawson,Retail,JP
CLI000953,Smith LLC,Manufacturing,JP
CLI000954,"Jordan, Dunn and Alvarez",Manufacturing,ZA
CLI000955,Daniels-Lee,Retail,BR
CLI000956,Miller-Oconnor,Retail,US
CLI000957,Baldwin-Nelson,Manufacturing,ZA
CLI000958,"Ruiz, Jones and Young",Manufacturing,CA
CLI000959,"Boyd, Moore and Williams",Technology,FR
CLI000960,"Green, Fuller and Reynolds",Healthcare,CA
CLI000961,Thompson-Durham,Retail,US
CLI000962,Bean-Little,Consulting,ZA
CLI000963,Willis-Clark,Retail,UK
CLI000964,Martinez and Sons,Retail,DE
CLI000965,"Rodriguez, Greer and Mccann",Manufacturing,ZA
CLI000966,Jordan-Rivera,Healthcare,BR
CLI000967,Curry Inc,Finance,ZA
CLI000968,Lee-Marquez,Healthcare,FR
CLI000969,Jones-Pittman,Consulting,CA
CLI000970,Henry-Boyer,Finance,US
CLI000971,"Lawrence, Mccarthy and Erickson",Healthcare,ZA
CLI000972,"Walsh, Harrison and Marshall",Healthcare,DE
CLI000973,"Cook, Richards and Mcgee",Manufacturing,US
CLI000974,"Davis, Prince and Leonard",Technology,BR
CLI000975,"Dudley, Campbell and Liu",Retail,BR
CLI000976,"Nunez, Pham and Matthews",Retail,BR
CLI000977,"Walker, Joseph and Oliver",Retail,US
CLI000978,"Williams, Holloway and Gutierrez",Technology,US
CLI000979,"Galloway, Duncan and Gordon",Manufacturing,CA
CLI000980,"Payne, Johnson and Barrera",Retail,JP
CLI000981,"Gonzalez, Harris and Valencia",Manufacturing,US
CLI000982,"White, Smith and Roberts",Manufacturing,CA
CLI000983,"Alvarado, Jones and Christian",Retail,US
CLI000984,"Fernandez, Obrien and Rhodes",Finance,ZA
CLI000985,"Sawyer, Martin and Jimenez",Consulting,JP
CLI000986,"Baird, Austin and Johnson",Healthcare,JP
CLI000987,Powers-Miller,Finance,UK
CLI000988,"Bennett, Pratt and Payne",Manufacturing,DE
CLI000989,"Wood, Lucas and Sanchez",Finance,AU
CLI000990,Hunter PLC,Consulting,JP
CLI000991,Wise-Flores,Technology,BR
CLI000992,Mason-Ruiz,Technology,DE
CLI000993,Ruiz LLC,Consulting,AU
CLI000994,"Villa, Hancock and Williams",Retail,BR
CLI000995,Douglas Ltd,Technology,US
CLI000996,"Townsend, Alvarado and Deleon",Consulting,IN
CLI000997,Mcmillan-Kent,Finance,CA
CLI000998,Gonzalez-Villa,Consulting,CA
CLI000999,Vazquez-Alexander,Retail,CA
CLI001000,Miles-Walsh,Retail,IN
CLI001001,Simon-Stephens,Consulting,BR
CLI001002,Gomez PLC,Healthcare,IN
CLI001003,Rojas-Mcdonald,Healthcare,UK
CLI001004,Jones Ltd,Manufacturing,CA
CLI001005,Anderson-Garcia,Consulting,JP
CLI001006,"Garcia, Knight and Cruz",Technology,UK
CLI001007,Tucker-King,Technology,IN
CLI001008,Nelson Ltd,Finance,US
CLI001009,Williams LLC,Healthcare,UK
CLI001010,Austin PLC,Technology,IN
CLI001011,Franklin-Buckley,Healthcare,FR
CLI001012,"Young, Bennett and Sellers",Manufacturing,UK
CLI001013,"Miller, Doyle and Perkins",Retail,JP
CLI001014,Gonzalez LLC,Technology,JP
CLI001015,Brown Group,Consulting,FR
CLI001016,Austin-Arroyo,Healthcare,ZA
CLI001017,Russell-Terry,Healthcare,UK
CLI001018,Foster-Reed,Healthcare,UK
CLI001019,Huerta-Alvarez,Retail,IN
CLI001020,Gross-Obrien,Manufacturing,BR
CLI001021,Green-Travis,Consulting,CA
CLI001022,Peterson-Huynh,Manufacturing,US
CLI001023,"Carlson, Ramirez and Kim",Technology,UK
CLI001024,Curry-Rich,Finance,IN
CLI001025,Todd Ltd,Finance,AU
CLI001026,Rasmussen-Martinez,Consulting,JP
CLI001027,Shepherd Ltd,Finance,JP
CLI001028,"Jenkins, Hernandez and Sanders",Consulting,FR
CLI001029,"Mendoza, Hamilton and Jimenez",Technology,AU
CLI001030,Benson-Thomas,Retail,AU
CLI001031,Guerrero-Beasley,Technology,DE
CLI001032,Weiss LLC,Retail,JP
CLI001033,Johnson Group,Finance,BR
CLI001034,Garcia-Gay,Manufacturing,BR
CLI001035,Kennedy-Bean,Manufacturing,FR
CLI001036,Carr-Coleman,Consulting,UK
CLI001037,Gardner Group,Consulting,BR
CLI001038,Wheeler Ltd,Manufacturing,FR
CLI001039,Castro Ltd,Retail,FR
CLI001040,"Waters, Padilla and Bates",Consulting,AU
CLI001041,Benjamin Inc,Finance,AU
CLI001042,Schroeder LLC,Technology,US
CLI001043,Evans Inc,Finance,FR
CLI001044,Travis Group,Manufacturing,US
CLI001045,Martinez-Alvarez,Technology,AU
CLI001046,Carter-Crawford,Consulting,AU
CLI001047,Evans Inc,Retail,AU
CLI001048,"Roberson, Hampton and Ray",Healthcare,US
CLI001049,"Hernandez, Brown and Burnett",Technology,FR
CLI001050,Castro LLC,Technology,IN
CLI001051,Bryant-Jones,Manufacturing,ZA
CLI001052,Dunn Inc,Technology,JP
CLI001053,Pope LLC,Finance,ZA
CLI001054,"Payne, Welch and Buchanan",Retail,FR
CLI001055,Aguilar-Leon,Manufacturing,JP
CLI001056,Martinez PLC,Technology,AU
CLI001057,Ortega LLC,Technology,ZA
CLI001058,Guerrero and Sons,Finance,AU
CLI001059,"Johnson, Gonzalez and Parker",Manufacturing,CA
CLI001060,Gonzalez-Green,Healthcare,DE
CLI001061,"Nelson, Thomas and Blackburn",Technology,US
CLI001062,"Perez, Daniels and Perkins",Healthcare,US
CLI001063,Garcia-Moore,Consulting,IN
CLI001064,Strickland-Horton,Retail,CA
CLI001065,Stafford Inc,Healthcare,IN
CLI001066,Montgomery LLC,Retail,AU
CLI001067,Bailey PLC,Manufacturing,UK
CLI001068,"Henderson, Larson and Beck",Technology,AU
CLI001069,Miller Ltd,Healthcare,FR
CLI001070,Miller-Miller,Retail,CA
CLI001071,Horne-Hodges,Technology,US
CLI001072,Potts-Villarreal,Healthcare,CA
CLI001073,Lopez Group,Consulting,IN
CLI001074,"Porter, Spencer and Evans",Finance,UK
CLI001075,Mcdonald and Sons,Manufacturing,JP
CLI001076,"Carroll, Gibson and Reynolds",Technology,ZA
CLI001077,"Phillips, Miller and Summers",Technology,AU
CLI001078,Braun PLC,Healthcare,UK
CLI001079,Bennett-Perkins,Healthcare,AU
CLI001080,Williams-Tucker,Finance,UK
CLI001081,"Pope, Tucker and Thomas",Finance,ZA
CLI001082,Bauer Inc,Technology,ZA
CLI001083,Gomez Group,Technology,BR
