payment_id,employee_id,client_id,country_id,tax_rule_id,gross_pay,tax_amount,net_pay,currency,payment_date,status,compliance_status,started_at,completed_at
PAY000189,EMP005483,CLI002865,ZA,REG001401,371629,0,371629,ZAR,2023-06-18,completed,Compliant,2023-06-18 00:00:00,2023-06-18 00:42:24
PAY000190,EMP002028,CLI002706,IN,REG002579,168842,0,168842,INR,2024-03-05,failed,Non-Compliant,2024-03-05 00:00:00,
PAY000191,EMP004054,CLI003763,US,REG001947,871344,0,871344,USD,2024-06-20,completed,Compliant,2024-06-20 00:00:00,2024-06-20 00:22:02
PAY000192,EMP001293,CLI000283,UK,REG000296,344507,0,344507,GBP,2024-03-04,failed,Non-Compliant,2024-03-04 00:00:00,
PAY000193,EMP006005,CLI003056,JP,REG001087,632372,0,632372,JPY,2023-11-06,pending,Non-Compliant,2023-11-06 00:00:00,
PAY000194,EMP003692,CLI002101,AU,REG001689,267808,0,267808,AUD,2024-02-25,pending,Non-Compliant,2024-02-25 00:00:00,
PAY000195,EMP001614,CLI004389,AU,REG000984,190378,70440,119938,AUD,2024-10-31,failed,Non-Compliant,2024-10-31 00:00:00,
PAY000196,EMP003093,CLI002658,ZA,REG002163,825928,0,825928,ZAR,2023-10-20,completed,Compliant,2023-10-20 00:00:00,2023-10-20 01:07:14
PAY000197,EMP000135,CLI001866,UK,REG002019,783115,266259,516856,GBP,2023-11-04,failed,Non-Compliant,2023-11-04 00:00:00,
PAY000198,EMP006340,CLI000495,JP,REG001618,821679,287588,534091,JPY,2024-12-01,pending,Non-Compliant,2024-12-01 00:00:00,
PAY000199,EMP006437,CLI004857,JP,REG000343,369858,0,369858,JPY,2023-09-30,completed,Compliant,2023-09-30 00:00:00,2023-09-30 01:43:50
PAY000200,EMP003882,CLI002280,FR,REG001360,273656,0,273656,EUR,2023-06-11,failed,Non-Compliant,2023-06-11 00:00:00,
PAY000201,EMP006893,CLI004297,BR,REG000756,928740,0,928740,BRL,2024-05-18,completed,Compliant,2024-05-18 00:00:00,2024-05-18 00:06:09
PAY000202,EMP006551,CLI003405,BR,REG000389,591128,212806,378322,BRL,2023-07-26,failed,Non-Compliant,2023-07-26 00:00:00,
PAY000203,EMP005007,CLI001274,CA,REG002936,202262,0,202262,CAD,2025-02-08,failed,Non-Compliant,2025-02-08 00:00:00,
PAY000204,EMP006247,CLI002629,AU,REG001172,503468,0,503468,AUD,2024-01-30,pending,Non-Compliant,2024-01-30 00:00:00,
PAY000205,EMP001721,CLI000635,JP,REG002957,816917,0,816917,JPY,2025-05-10,pending,Non-Compliant,2025-05-10 00:00:00,
PAY000206,EMP000825,CLI000307,JP,REG000456,744976,297990,446986,JPY,2024-11-09,pending,Non-Compliant,2024-11-09 00:00:00,
PAY000207,EMP001545,CLI000435,AU,REG001455,432488,43249,389239,AUD,2025-04-19,pending,Non-Compliant,2025-04-19 00:00:00,
PAY000208,EMP005267,CLI001321,BR,REG000502,357663,96569,261094,BRL,2024-05-30,pending,Non-Compliant,2024-05-30 00:00:00,
PAY000209,EMP003148,CLI002738,CA,REG000825,848953,0,848953,CAD,2023-12-02,pending,Non-Compliant,2023-12-02 00:00:00,
PAY000210,EMP002648,CLI000026,ZA,REG001354,990228,0,990228,ZAR,2024-08-28,pending,Non-Compliant,2024-08-28 00:00:00,
PAY000211,EMP001457,CLI003189,JP,REG000645,407514,0,407514,JPY,2025-03-29,completed,Compliant,2025-03-29 00:00:00,2025-03-29 00:34:35
PAY000212,EMP005103,CLI000032,AU,REG000833,697250,174312,522938,AUD,2023-06-15,completed,Compliant,2023-06-15 00:00:00,2023-06-15 01:10:56
PAY000213,EMP004015,CLI002417,ZA,REG000398,321508,0,321508,ZAR,2024-11-28,pending,Non-Compliant,2024-11-28 00:00:00,
PAY000214,EMP001876,CLI000508,CA,REG001314,444722,0,444722,CAD,2023-08-10,pending,Non-Compliant,2023-08-10 00:00:00,
PAY000215,EMP006565,CLI000406,FR,REG001726,525056,0,525056,EUR,2024-09-09,pending,Non-Compliant,2024-09-09 00:00:00,
PAY000216,EMP005904,CLI002046,DE,REG000240,145651,0,145651,EUR,2024-09-17,pending,Non-Compliant,2024-09-17 00:00:00,
PAY000217,EMP004675,CLI002928,FR,REG002596,146324,0,146324,EUR,2024-11-19,completed,Compliant,2024-11-19 00:00:00,2024-11-19 01:11:54
PAY000218,EMP000887,CLI000699,JP,REG002264,403567,0,403567,JPY,2024-03-20,completed,Compliant,2024-03-20 00:00:00,2024-03-20 00:14:30
PAY000219,EMP006063,CLI000874,CA,REG000797,921367,0,921367,CAD,2023-08-02,completed,Compliant,2023-08-02 00:00:00,2023-08-02 00:24:52
PAY000220,EMP003994,CLI004215,DE,REG001671,160638,0,160638,EUR,2024-09-06,pending,Non-Compliant,2024-09-06 00:00:00,
PAY000221,EMP000340,CLI000703,BR,REG001691,327784,0,327784,BRL,2025-01-20,pending,Non-Compliant,2025-01-20 00:00:00,
PAY000222,EMP004331,CLI001788,US,REG001900,209662,64995,144667,USD,2024-09-07,pending,Non-Compliant,2024-09-07 00:00:00,
PAY000223,EMP005522,CLI000101,UK,REG001065,452859,0,452859,GBP,2024-06-15,pending,Non-Compliant,2024-06-15 00:00:00,
PAY000224,EMP001150,CLI004892,US,REG002728,982472,0,982472,USD,2025-02-03,pending,Non-Compliant,2025-02-03 00:00:00,
PAY000225,EMP006554,CLI002617,FR,REG000384,914312,0,914312,EUR,2024-07-17,pending,Non-Compliant,2024-07-17 00:00:00,
PAY000226,EMP004521,CLI000810,BR,REG000603,682117,225099,457018,BRL,2024-06-15,pending,Non-Compliant,2024-06-15 00:00:00,
PAY000227,EMP005463,CLI001396,CA,REG001823,526100,163091,363009,CAD,2023-06-04,failed,Non-Compliant,2023-06-04 00:00:00,
PAY000228,EMP004635,CLI002490,FR,REG000333,396274,0,396274,EUR,2023-09-07,failed,Non-Compliant,2023-09-07 00:00:00,
PAY000229,EMP004854,CLI000951,IN,REG000916,177080,0,177080,INR,2023-12-27,completed,Compliant,2023-12-27 00:00:00,2023-12-27 01:12:41
PAY000230,EMP005268,CLI004672,UK,REG000575,354826,0,354826,GBP,2025-05-13,failed,Non-Compliant,2025-05-13 00:00:00,
PAY000231,EMP004775,CLI000902,BR,REG001389,201613,0,201613,BRL,2024-11-04,failed,Non-Compliant,2024-11-04 00:00:00,
PAY000232,EMP002328,CLI002964,UK,REG000042,294759,0,294759,GBP,2024-04-08,completed,Compliant,2024-04-08 00:00:00,2024-04-08 01:04:30
PAY000233,EMP005680,CLI004755,ZA,REG001854,622973,155743,467230,ZAR,2024-10-17,failed,Non-Compliant,2024-10-17 00:00:00,
PAY000234,EMP000991,CLI000988,CA,REG001356,470969,0,470969,CAD,2024-05-23,completed,Compliant,2024-05-23 00:00:00,2024-05-23 00:23:33
PAY000235,EMP006789,CLI003688,JP,REG000990,127476,0,127476,JPY,2025-04-06,failed,Non-Compliant,2025-04-06 00:00:00,
PAY000236,EMP002473,CLI002479,CA,REG000216,146477,17577,128900,CAD,2024-02-18,completed,Compliant,2024-02-18 00:00:00,2024-02-18 01:48:51
PAY000237,EMP005749,CLI004122,IN,REG001584,656444,0,656444,INR,2024-12-09,pending,Non-Compliant,2024-12-09 00:00:00,
PAY000238,EMP004206,CLI002435,DE,REG002477,462921,0,462921,EUR,2024-02-07,pending,Non-Compliant,2024-02-07 00:00:00,
PAY000239,EMP004454,CLI003795,AU,REG000376,588216,176465,411751,AUD,2024-04-12,failed,Non-Compliant,2024-04-12 00:00:00,
PAY000240,EMP001528,CLI002678,US,REG000709,695867,0,695867,USD,2023-06-15,completed,Compliant,2023-06-15 00:00:00,2023-06-15 00:58:06
PAY000241,EMP004969,CLI002237,CA,REG000490,380954,80000,300954,CAD,2024-10-10,pending,Non-Compliant,2024-10-10 00:00:00,
PAY000242,EMP005684,CLI001224,BR,REG000670,272250,0,272250,BRL,2024-09-22,pending,Non-Compliant,2024-09-22 00:00:00,
PAY000243,EMP005892,CLI000779,UK,REG000640,689168,130942,558226,GBP,2023-07-31,failed,Non-Compliant,2023-07-31 00:00:00,
PAY000244,EMP000805,CLI001783,IN,REG000979,565644,0,565644,INR,2025-02-01,completed,Compliant,2025-02-01 00:00:00,2025-02-01 01:46:38
PAY000245,EMP000838,CLI004371,ZA,REG001620,845939,0,845939,ZAR,2024-08-18,pending,Non-Compliant,2024-08-18 00:00:00,
PAY000246,EMP006287,CLI000101,IN,REG000884,360838,0,360838,INR,2023-07-01,completed,Compliant,2023-07-01 00:00:00,2023-07-01 01:07:55
PAY000247,EMP005957,CLI002062,JP,REG000651,893267,0,893267,JPY,2023-12-29,completed,Compliant,2023-12-29 00:00:00,2023-12-29 01:45:57
PAY000248,EMP003232,CLI000669,CA,REG000796,528952,58185,470767,CAD,2024-10-17,pending,Non-Compliant,2024-10-17 00:00:00,
PAY000249,EMP005158,CLI002022,ZA,REG001186,109025,34888,74137,ZAR,2025-02-07,completed,Compliant,2025-02-07 00:00:00,2025-02-07 00:21:54
PAY000250,EMP006840,CLI000322,BR,REG001280,317567,76216,241351,BRL,2023-11-03,completed,Compliant,2023-11-03 00:00:00,2023-11-03 00:54:19
PAY000251,EMP006664,CLI002547,UK,REG002272,446379,0,446379,GBP,2024-12-23,pending,Non-Compliant,2024-12-23 00:00:00,
PAY000252,EMP006330,CLI001621,IN,REG000725,926844,0,926844,INR,2023-08-11,failed,Non-Compliant,2023-08-11 00:00:00,
PAY000253,EMP005339,CLI003494,IN,REG002814,675813,162195,513618,INR,2025-01-03,pending,Non-Compliant,2025-01-03 00:00:00,
PAY000254,EMP005802,CLI004416,UK,REG001990,372146,81872,290274,GBP,2023-08-19,pending,Non-Compliant,2023-08-19 00:00:00,
PAY000255,EMP005740,CLI000614,ZA,REG002321,876932,342003,534929,ZAR,2024-07-19,pending,Non-Compliant,2024-07-19 00:00:00,
PAY000256,EMP000325,CLI002392,AU,REG002319,404237,0,404237,AUD,2024-04-28,failed,Non-Compliant,2024-04-28 00:00:00,
PAY000257,EMP006904,CLI000293,US,REG000209,316992,79248,237744,USD,2024-02-03,completed,Compliant,2024-02-03 00:00:00,2024-02-03 00:30:56
PAY000258,EMP006482,CLI004901,US,REG002033,116803,0,116803,USD,2024-09-17,completed,Compliant,2024-09-17 00:00:00,2024-09-17 01:22:45
PAY000259,EMP005854,CLI001126,JP,REG002841,355292,127905,227387,JPY,2023-09-23,completed,Compliant,2023-09-23 00:00:00,2023-09-23 00:58:40
PAY000260,EMP002823,CLI000530,BR,REG001405,489035,0,489035,BRL,2024-07-12,completed,Compliant,2024-07-12 00:00:00,2024-07-12 00:38:59
PAY000261,EMP003578,CLI004862,ZA,REG002474,703821,0,703821,ZAR,2023-08-21,failed,Non-Compliant,2023-08-21 00:00:00,
PAY000262,EMP001457,CLI001916,JP,REG002812,777210,0,777210,JPY,2024-05-08,pending,Non-Compliant,2024-05-08 00:00:00,
PAY000263,EMP004758,CLI001798,DE,REG002693,729384,0,729384,EUR,2025-01-05,pending,Non-Compliant,2025-01-05 00:00:00,
PAY000264,EMP004551,CLI004188,ZA,REG000485,252334,0,252334,ZAR,2023-07-13,failed,Non-Compliant,2023-07-13 00:00:00,
PAY000265,EMP004723,CLI001363,CA,REG000841,683294,116160,567134,CAD,2023-07-17,pending,Non-Compliant,2023-07-17 00:00:00,
PAY000266,EMP006365,CLI004226,FR,REG002344,685819,192029,493790,EUR,2024-11-22,failed,Non-Compliant,2024-11-22 00:00:00,
PAY000267,EMP000174,CLI002246,US,REG002601,926753,203886,722867,USD,2024-11-14,failed,Non-Compliant,2024-11-14 00:00:00,
PAY000268,EMP001479,CLI003740,DE,REG001120,913408,0,913408,EUR,2024-03-12,pending,Non-Compliant,2024-03-12 00:00:00,
PAY000269,EMP006334,CLI004741,UK,REG001207,568958,0,568958,GBP,2024-03-02,completed,Compliant,2024-03-02 00:00:00,2024-03-02 01:14:39
PAY000270,EMP001927,CLI004859,UK,REG000438,752921,0,752921,GBP,2025-04-17,completed,Compliant,2025-04-17 00:00:00,2025-04-17 01:23:43
PAY000271,EMP001532,CLI002043,US,REG000346,272052,0,272052,USD,2024-02-09,failed,Non-Compliant,2024-02-09 00:00:00,
PAY000272,EMP002559,CLI000056,UK,REG002358,151326,0,151326,GBP,2025-02-25,failed,Non-Compliant,2025-02-25 00:00:00,
PAY000273,EMP006677,CLI003927,AU,REG002480,102967,0,102967,AUD,2024-09-19,failed,Non-Compliant,2024-09-19 00:00:00,
PAY000274,EMP003071,CLI002437,BR,REG000047,602731,90410,512321,BRL,2025-01-01,failed,Non-Compliant,2025-01-01 00:00:00,
PAY000275,EMP004639,CLI003272,DE,REG001395,620082,142619,477463,EUR,2024-07-09,failed,Non-Compliant,2024-07-09 00:00:00,
PAY000276,EMP001620,CLI003409,ZA,REG001592,440096,132029,308067,ZAR,2023-11-20,pending,Non-Compliant,2023-11-20 00:00:00,
PAY000277,EMP005770,CLI000094,AU,REG002104,791827,87101,704726,AUD,2024-11-14,completed,Compliant,2024-11-14 00:00:00,2024-11-14 00:33:06
PAY000278,EMP006650,CLI002107,FR,REG001679,422563,0,422563,EUR,2023-12-10,failed,Non-Compliant,2023-12-10 00:00:00,
PAY000279,EMP004525,CLI001403,BR,REG001416,423096,0,423096,BRL,2025-01-15,failed,Non-Compliant,2025-01-15 00:00:00,
PAY000280,EMP001334,CLI000825,AU,REG001795,399530,107873,291657,AUD,2024-12-20,failed,Non-Compliant,2024-12-20 00:00:00,
PAY000281,EMP001606,CLI002682,IN,REG000942,131112,0,131112,INR,2024-10-21,failed,Non-Compliant,2024-10-21 00:00:00,
PAY000282,EMP005016,CLI004766,IN,REG000356,364731,0,364731,INR,2023-08-07,pending,Non-Compliant,2023-08-07 00:00:00,
PAY000283,EMP003387,CLI000898,JP,REG001258,719888,0,719888,JPY,2024-05-17,failed,Non-Compliant,2024-05-17 00:00:00,
PAY000284,EMP006124,CLI002806,DE,REG000478,636985,222945,414040,EUR,2023-10-18,completed,Compliant,2023-10-18 00:00:00,2023-10-18 01:02:46
PAY000285,EMP000878,CLI002912,UK,REG001206,306441,55159,251282,GBP,2024-10-15,pending,Non-Compliant,2024-10-15 00:00:00,
PAY000286,EMP006014,CLI002062,UK,REG000061,760577,296625,463952,GBP,2024-08-31,pending,Non-Compliant,2024-08-31 00:00:00,
PAY000287,EMP000531,CLI001166,DE,REG002339,546965,71105,475860,EUR,2025-01-15,completed,Compliant,2025-01-15 00:00:00,2025-01-15 01:51:04
PAY000288,EMP001152,CLI003988,CA,REG001103,220877,81724,139153,CAD,2025-01-14,pending,Non-Compliant,2025-01-14 00:00:00,
PAY000289,EMP006908,CLI000323,US,REG002684,881538,0,881538,USD,2023-12-22,pending,Non-Compliant,2023-12-22 00:00:00,
PAY000290,EMP005811,CLI004464,DE,REG000970,255240,0,255240,EUR,2024-03-28,failed,Non-Compliant,2024-03-28 00:00:00,
PAY000291,EMP000917,CLI000517,UK,REG000740,172160,0,172160,GBP,2023-11-07,failed,Non-Compliant,2023-11-07 00:00:00,
PAY000292,EMP006491,CLI004671,AU,REG002778,688457,199653,488804,AUD,2023-11-15,failed,Non-Compliant,2023-11-15 00:00:00,
PAY000293,EMP006144,CLI002516,AU,REG001121,950081,313527,636554,AUD,2024-08-01,pending,Non-Compliant,2024-08-01 00:00:00,
PAY000294,EMP005527,CLI002622,DE,REG002115,713791,0,713791,EUR,2025-02-16,failed,Non-Compliant,2025-02-16 00:00:00,
PAY000295,EMP001138,CLI002598,FR,REG000628,912842,0,912842,EUR,2023-10-02,completed,Compliant,2023-10-02 00:00:00,2023-10-02 00:56:18
PAY000296,EMP004762,CLI001781,UK,REG002112,781678,0,781678,GBP,2023-06-30,completed,Compliant,2023-06-30 00:00:00,2023-06-30 01:02:47
PAY000297,EMP000576,CLI001686,BR,REG000453,645693,0,645693,BRL,2023-12-24,pending,Non-Compliant,2023-12-24 00:00:00,
PAY000298,EMP001954,CLI001326,IN,REG000559,996680,0,996680,INR,2024-05-23,completed,Compliant,2024-05-23 00:00:00,2024-05-23 01:03:27
PAY000299,EMP001972,CLI002738,DE,REG000247,758803,0,758803,EUR,2024-06-16,pending,Non-Compliant,2024-06-16 00:00:00,
PAY000300,EMP006401,CLI000219,JP,REG001498,847472,0,847472,JPY,2023-10-22,failed,Non-Compliant,2023-10-22 00:00:00,
PAY000301,EMP001924,CLI003420,US,REG002772,558488,206641,351847,USD,2023-09-13,completed,Compliant,2023-09-13 00:00:00,2023-09-13 00:08:08
PAY000302,EMP002439,CLI000306,BR,REG001933,183412,0,183412,BRL,2024-06-23,failed,Non-Compliant,2024-06-23 00:00:00,
PAY000303,EMP000364,CLI002071,FR,REG000649,550720,0,550720,EUR,2024-10-14,completed,Compliant,2024-10-14 00:00:00,2024-10-14 00:40:43
PAY000304,EMP000194,CLI002144,CA,REG002592,502965,0,502965,CAD,2024-06-03,completed,Compliant,2024-06-03 00:00:00,2024-06-03 00:21:22
PAY000305,EMP003462,CLI003855,CA,REG000308,670967,0,670967,CAD,2024-08-22,pending,Non-Compliant,2024-08-22 00:00:00,
PAY000306,EMP004365,CLI001569,BR,REG002443,813287,0,813287,BRL,2024-06-25,failed,Non-Compliant,2024-06-25 00:00:00,
PAY000307,EMP001505,CLI004701,JP,REG000322,611085,0,611085,JPY,2024-04-23,pending,Non-Compliant,2024-04-23 00:00:00,
PAY000308,EMP003917,CLI002294,JP,REG000073,698266,0,698266,JPY,2025-02-21,completed,Compliant,2025-02-21 00:00:00,2025-02-21 01:55:45
PAY000309,EMP001537,CLI001745,UK,REG001605,546018,0,546018,GBP,2024-05-01,failed,Non-Compliant,2024-05-01 00:00:00,
PAY000310,EMP005932,CLI000855,AU,REG001004,374892,0,374892,AUD,2024-03-09,pending,Non-Compliant,2024-03-09 00:00:00,
PAY000311,EMP000355,CLI000368,AU,REG002068,159709,0,159709,AUD,2024-08-25,pending,Non-Compliant,2024-08-25 00:00:00,
PAY000312,EMP006592,CLI000015,JP,REG000142,859110,0,859110,JPY,2023-06-05,pending,Non-Compliant,2023-06-05 00:00:00,
PAY000313,EMP000537,CLI001632,AU,REG000035,363066,87136,275930,AUD,2024-01-31,failed,Non-Compliant,2024-01-31 00:00:00,
PAY000314,EMP000999,CLI003729,BR,REG001187,429748,0,429748,BRL,2025-03-25,pending,Non-Compliant,2025-03-25 00:00:00,
PAY000315,EMP004679,CLI001202,JP,REG001765,142593,0,142593,JPY,2025-01-02,completed,Compliant,2025-01-02 00:00:00,2025-01-02 00:59:51
PAY000316,EMP005608,CLI002927,DE,REG000693,308819,46323,262496,EUR,2024-06-11,failed,Non-Compliant,2024-06-11 00:00:00,
PAY000317,EMP003467,CLI000628,US,REG002541,691243,152073,539170,USD,2023-11-02,completed,Compliant,2023-11-02 00:00:00,2023-11-02 01:01:46
PAY000318,EMP005822,CLI004581,ZA,REG002439,902100,0,902100,ZAR,2023-11-16,failed,Non-Compliant,2023-11-16 00:00:00,
PAY000319,EMP004768,CLI003718,UK,REG002856,743783,0,743783,GBP,2023-12-23,pending,Non-Compliant,2023-12-23 00:00:00,
PAY000320,EMP004023,CLI003039,US,REG002280,761995,0,761995,USD,2023-10-01,pending,Non-Compliant,2023-10-01 00:00:00,
PAY000321,EMP000520,CLI000626,IN,REG001097,532345,191644,340701,INR,2025-04-04,failed,Non-Compliant,2025-04-04 00:00:00,
PAY000322,EMP001055,CLI004366,JP,REG001263,583340,0,583340,JPY,2024-08-10,failed,Non-Compliant,2024-08-10 00:00:00,
PAY000323,EMP004700,CLI001316,FR,REG001140,510824,0,510824,EUR,2023-10-23,failed,Non-Compliant,2023-10-23 00:00:00,
PAY000324,EMP000341,CLI000318,ZA,REG001332,528896,0,528896,ZAR,2023-08-09,failed,Non-Compliant,2023-08-09 00:00:00,
PAY000325,EMP002252,CLI004106,IN,REG001954,628236,213600,414636,INR,2023-10-14,completed,Compliant,2023-10-14 00:00:00,2023-10-14 00:42:22
PAY000326,EMP003357,CLI001829,DE,REG002424,680680,0,680680,EUR,2024-03-29,completed,Compliant,2024-03-29 00:00:00,2024-03-29 01:36:06
PAY000327,EMP002298,CLI000250,JP,REG000550,599969,131993,467976,JPY,2025-02-09,failed,Non-Compliant,2025-02-09 00:00:00,
PAY000328,EMP004084,CLI000328,IN,REG002198,755123,128371,626752,INR,2025-05-15,pending,Non-Compliant,2025-05-15 00:00:00,
PAY000329,EMP002031,CLI002613,UK,REG000591,888735,0,888735,GBP,2023-11-23,pending,Non-Compliant,2023-11-23 00:00:00,
PAY000330,EMP004177,CLI004659,CA,REG001600,273435,65624,207811,CAD,2024-05-09,failed,Non-Compliant,2024-05-09 00:00:00,
PAY000331,EMP000868,CLI003205,IN,REG002831,392760,0,392760,INR,2023-08-23,failed,Non-Compliant,2023-08-23 00:00:00,
PAY000332,EMP005900,CLI002504,JP,REG000789,425527,0,425527,JPY,2023-08-13,completed,Compliant,2023-08-13 00:00:00,2023-08-13 00:37:48
PAY000333,EMP004922,CLI004616,US,REG001048,625176,0,625176,USD,2024-12-06,completed,Compliant,2024-12-06 00:00:00,2024-12-06 00:57:05
PAY000334,EMP002590,CLI002572,AU,REG001202,948840,0,948840,AUD,2023-09-03,completed,Compliant,2023-09-03 00:00:00,2023-09-03 00:31:59
PAY000335,EMP006942,CLI000446,US,REG002263,107590,38732,68858,USD,2023-07-05,pending,Non-Compliant,2023-07-05 00:00:00,
PAY000336,EMP006052,CLI002909,AU,REG002476,167233,0,167233,AUD,2025-04-09,failed,Non-Compliant,2025-04-09 00:00:00,
PAY000337,EMP001615,CLI001522,ZA,REG002157,691057,0,691057,ZAR,2023-08-22,failed,Non-Compliant,2023-08-22 00:00:00,
PAY000338,EMP000451,CLI002852,US,REG001927,714197,0,714197,USD,2025-05-23,pending,Non-Compliant,2025-05-23 00:00:00,
PAY000339,EMP005889,CLI000295,AU,REG001630,706393,0,706393,AUD,2023-12-03,completed,Compliant,2023-12-03 00:00:00,2023-12-03 00:36:26
PAY000340,EMP003687,CLI003384,DE,REG002470,634133,221947,412186,EUR,2025-04-27,failed,Non-Compliant,2025-04-27 00:00:00,
PAY000341,EMP003735,CLI004305,FR,REG002381,970917,0,970917,EUR,2023-09-10,failed,Non-Compliant,2023-09-10 00:00:00,
PAY000342,EMP004407,CLI001109,ZA,REG002737,679910,81589,598321,ZAR,2023-11-30,completed,Compliant,2023-11-30 00:00:00,2023-11-30 01:48:19
PAY000343,EMP006545,CLI001145,IN,REG000579,766240,0,766240,INR,2024-11-29,completed,Compliant,2024-11-29 00:00:00,2024-11-29 00:57:56
PAY000344,EMP005563,CLI002542,AU,REG000027,119498,0,119498,AUD,2025-01-27,pending,Non-Compliant,2025-01-27 00:00:00,
PAY000345,EMP004050,CLI000865,UK,REG000420,804062,0,804062,GBP,2023-10-29,completed,Compliant,2023-10-29 00:00:00,2023-10-29 00:39:38
PAY000346,EMP005636,CLI004402,US,REG002431,701800,105270,596530,USD,2024-01-29,pending,Non-Compliant,2024-01-29 00:00:00,
PAY000347,EMP005675,CLI000188,IN,REG000066,185301,40766,144535,INR,2023-10-30,pending,Non-Compliant,2023-10-30 00:00:00,
PAY000348,EMP005685,CLI003960,BR,REG001534,484771,48477,436294,BRL,2023-12-27,failed,Non-Compliant,2023-12-27 00:00:00,
PAY000349,EMP000670,CLI002239,US,REG002745,331401,86164,245237,USD,2024-08-04,pending,Non-Compliant,2024-08-04 00:00:00,
PAY000350,EMP001220,CLI004076,DE,REG002088,792632,253642,538990,EUR,2024-02-10,completed,Compliant,2024-02-10 00:00:00,2024-02-10 00:40:16
PAY000351,EMP000485,CLI003850,CA,REG001242,593753,124688,469065,CAD,2024-02-19,failed,Non-Compliant,2024-02-19 00:00:00,
PAY000352,EMP000673,CLI003819,DE,REG000598,981696,0,981696,EUR,2024-06-09,completed,Compliant,2024-06-09 00:00:00,2024-06-09 01:03:14
PAY000353,EMP006378,CLI000385,BR,REG000062,317969,60414,257555,BRL,2024-12-22,completed,Compliant,2024-12-22 00:00:00,2024-12-22 00:43:12
PAY000354,EMP005676,CLI000238,UK,REG001473,364382,0,364382,GBP,2023-10-28,failed,Non-Compliant,2023-10-28 00:00:00,
PAY000355,EMP003797,CLI003466,ZA,REG001189,377162,64118,313044,ZAR,2024-10-20,completed,Compliant,2024-10-20 00:00:00,2024-10-20 00:48:53
PAY000356,EMP006329,CLI003955,BR,REG002968,992690,367295,625395,BRL,2025-02-06,failed,Non-Compliant,2025-02-06 00:00:00,
PAY000357,EMP005384,CLI000490,US,REG001505,830157,0,830157,USD,2025-01-10,failed,Non-Compliant,2025-01-10 00:00:00,
PAY000358,EMP006183,CLI002136,CA,REG000954,798219,95786,702433,CAD,2023-08-05,failed,Non-Compliant,2023-08-05 00:00:00,
PAY000359,EMP006537,CLI003801,IN,REG001170,984351,0,984351,INR,2024-02-25,failed,Non-Compliant,2024-02-25 00:00:00,
PAY000360,EMP003623,CLI002139,AU,REG002642,616074,0,616074,AUD,2024-01-24,failed,Non-Compliant,2024-01-24 00:00:00,
PAY000361,EMP003309,CLI004320,FR,REG002795,355267,0,355267,EUR,2024-03-07,completed,Compliant,2024-03-07 00:00:00,2024-03-07 00:08:33
PAY000362,EMP000992,CLI000763,ZA,REG000486,272484,0,272484,ZAR,2024-02-03,failed,Non-Compliant,2024-02-03 00:00:00,
PAY000363,EMP004191,CLI002027,DE,REG002064,320555,0,320555,EUR,2024-09-09,pending,Non-Compliant,2024-09-09 00:00:00,
